type,address,name,legit
1,0x1a76bffd6d1fc1660e1d0e0552fde51ddbb120cf,RST,1
2,0x1ceb05c76b58d0c1ae66e322717a4c617c6e92fc,SMYC,1
2,0x9ddfa199a3b6d6da862bf60d02486993c7471950,SEXUAL,1
2,0xbba205283253e7adb8be4a0b03600c9ab4924974,KREEPS,1
2,0x4c7c54b461ead066f249c000bfe6df8b60840336,ABMIND,1
1,0xcfcd43d7ee21416a71c2eb9888587d52716fc77a,RUSH,1
1,0x24692791bc444c5cd0b81e3cbcaba4b04acd1f3b,UKG,1
1,0x5b71bee9d961b1b848f8485eec8d8787f80217f5,BF,1
2,0x13927739076014913a3a7c207ef84c5be4780014,VFMD,1
1,0x05e9b8f3f5bcc9a9a62f54248c328d9005fc4f51,DOM,1
1,0x323aa5ff5cc6593db46c93b20ccfdd06412baf77,eENS,1
3,0xdb63ffdc5fe6a6433dc503fe33108f5057735058,GMGN,1
2,0xb0eb8487ef785122d2d04bd4194c17685eaeab2a,HYPERIUM,1
1,0xb893a8049f250b57efa8c62d51527a22404d7c9a,USHIBA,1
1,0xa00055e6ee4d1f4169096ecb682f70caa8c29987,WIVA,1
2,0xe7328016221af5cd71f7b19f410b2300ec42c040,ITRHOOPS,1
1,0x29d7a7e0d781c957696697b94d4bc18c651e358e,PAR50-WETH50,1
1,0x90b831fa3bebf58e9744a14d638e25b4ee06f9bc,MIMO,1
1,0xfc685857478f18283e042e93966a9c7d666d4357,CHINGONA,1
2,0x00e699bb8d011585e6429fc2f2550743a38d7f8f,CPPT,1
2,0xc27d9be628be93d69004a87880692f96e8d2e1c1,CC,1
1,0x865bb9a28041259b4badafd37799a288aabbfc8c,MOMAT,1
1,0x6108fe9690c132ea40ebb5db3af3463bd42e7e33,LILM,1
1,0x7935affc4ac2448199c46a490ced31f0edcb3b33,NIP-2,1
2,0x95f36f45d93e5271612e4fd365fa9c2ac165a3fc,Bankers,1
1,0xff44b5719f0b77a9951636fc5e69d3a1fc9e7d73,4Art,1
1,0xb6adb74efb5801160ff749b1985fd3bd5000e938,GZONE,1
1,0xc98a910ede52e7d5308525845f19e17470dbccf7,WILC,1
2,0xacfdbd07ed74bae426178185710d1dde9660cb9f,TSA,1
2,0xba72b008d53d3e65f6641e1d63376be2f9c1ad05,HWMC,1
2,0xa408a0736bbcb787a5b669214c60e3334062ca1e,MMK,1
2,0xf46dbb81dc46955d602a93a4e633ea7440f7aea0,NEKOPILOTS,1
2,0x090c53bac270768759c8f4c93151bd1a808a280e,THETITLEBYPAK,1
2,0xcd02bd49eb8acd502d80952a58d09922e8b25018,METAAPE,1
1,0x1410434b0346f5be678d0fb554e5c7ab620f8f4a,KAN,1
2,0x50e712b3a260d7639179e8277836253461418f23,MODZ,1
2,0x1889b8d0860884c3595776419814168d07550cc1,SSCT,1
1,0x668c50b1c7f46effbe3f242687071d7908aab00a,CoShi,1
1,0x7bac932255401ddbcb8c1d393534e9e55c4bd4ef,EVOLITE,1
1,0x0bf37157d30dfe6f56757dcadff01aed83b08cd6,80NATION-20WETH,1
2,0xb80216d5b4eec2bec74ef10e5d3814fec6fd8af0,YOG,1
2,0xd8cdb4b17a741dc7c6a57a650974cd2eba544ff7,DoE,1
2,0x55f727d211c31e6ab72378407ce27aa752702f40,INVF,1
1,0x68037790a0229e9ce6eaa8a99ea92964106c4703,PAR,1
1,0x286c0936c7eaf6651099ab5dab9ee5a6cb5d229d,KWIK,1
1,0x360f177b6e26f0c3930497feb90a4584bad75c63,ABC,1
1,0x6002b1dcb26e7b1aa797a17551c6f487923299d7,tfUSDT,1
1,0x16eccfdbb4ee1a85a33f3a9b21175cd7ae753db4,ROUTE,1
2,0x95ce0659b2817b15319c047b7d217102d1d82d7d,ROYL,1
2,0x3f4a885ed8d9cdf10f3349357e3b243f3695b24a,ICON,1
2,0x0477a628bd5722f56646b094126d4489b121b5ea,SOTC,1
2,0x0fe73ce74d0f42726b4fecacd3ce8d0ad06a6ad5,TUTT,1
2,0xece4775b96c207cef81e054a3c607e9326d19d42,MAPE,1
2,0x139b522955d54482e7662927653abb0bfb6f19ba,LBC,1
2,0x68cd21d362c2dae66909afd810e391fa152b2379,AMS,1
2,0x0c33d83158f44f9af37a3b68a256c792fe554be0,FEESH,1
3,0xba353c71360243fae0e06d72e564279ea2a6181c,SRLD,1
3,0xe3782b8688ad2b0d5ba42842d400f7adf310f88d,BCCG,1
2,0xdd4f78e3d3f86f3cdd71ee0faada9290f4a8da8e,CLOUDIES,1
1,0x0c93b616933b0cd03b201b29cd8a22681dd9e0d9,HGOLD,1
2,0x8cc01e4f6987d2eb7a5b3b6ab656a31b3f0c396a,FOTS,1
2,0x9d8380e019c4872a6bcc61d18529385c0b771f5d,LOFA,1
1,0x10010078a54396f62c96df8532dc2b4847d47ed3,HND,1
1,0xc8a45dd787a301c38ad33f692f0d41c18590ef94,anyHND,1
2,0x8846294c1240e704c02efc803c385cc9d82efd7f,SSU,1
1,0xf59ae934f6fe444afc309586cc60a84a0f89aaea,PDEX,1
1,0x1648729deac30992408b123c6ec8969f9c7589b6,pWELD,1
1,0xdd2a36ae937bc134ea694d77fc7e2e36f5d86de0,WELD,1
2,0x709ce875e2bec643b1932e4c9fd22ce113e20e2d,WCA,1
2,0x345c2fa23160c63218dfaa25d37269f26c85ca47,SSAGA,1
1,0xeb547ed1d8a3ff1461abaa7f0022fed4836e00a4,COIN,1
3,0x118aed2606d02c2545c6d7d2d1021e567cc08922,ORTH,1
2,0x8290c071c7ca534974d2a897ce232b5145e4ce8b,matto,1
2,0x4b406acb6c43caf306e4662aaf3a4c8e085e6439,FSC,1
1,0x2c6c48077dbc8855c667977f60abbd9d491ddc70,MetaMask,1
1,0x4824a7b64e3966b0133f4f4ffb1b9d6beb75fff7,TCT,1
1,0x94d916873b22c9c1b53695f1c002f78537b9b3b2,AVS,1
1,0xc167f62e93775acadeb3d2b0940bce560171fdf3,anyAPE,1
1,0xb6f764e385f47afad95515bf6b499dc952297651,A3TL,1
1,0xc882ad4ffdb170a45ebcdc24970fe0202ff03a9b,YMZ,1
1,0x905e337c6c8645263d3521205aa37bf4d034e745,MTC,1
2,0x3de58785e9d021e9b2f3713717730b365309aa89,RIBBIT,1
2,0x98d3cd2f29a4f5464266f925fe177018e6c2f9e6,BCT,1
1,0xed3d4e446a96dc3b181b64b75c3c70da41dc3cbe,VDR,1
2,0xd4b81aa8438a7613adb8b14e369c0a5417494d7e,FMF,1
2,0x33fd4167e51a10d19c89c3a606389d0fddc3e676,GASC,1
1,0x7dfb72a2aad08c937706f21421b15bfc34cba9ca,$MULAN,1
1,0x3fa729b4548becbad4eab6ef18413470e6d5324c,MOVE,1
2,0x88bb0be8202f9c66650e525ebea37febb03564c1,Zenlicious,1
2,0x0a1f4c550cd7bc37af841e81fcf3557269f4e912,NTENTX,1
1,0xd6a5ab46ead26f49b03bbb1f9eb1ad5c1767974a,EMON,1
1,0x4e24f9cfb4acf138c529780d924da12fd313134a,TNU,1
1,0x3fea51daab1672d3385f6af02980e1462ca0687b,EVO,1
1,0x9994db9fe9de1dd0658268906d0fd41e6fad7565,TEI,1
1,0x887168120cb89fb06f3e74dc4af20d67df0977f6,SKRT,1
1,0x3ec4f3d8698bf4df880d53dd39a34d14d10f19dc,ELOOT,1
3,0xe0cb15f90a9fa1e7d7f69a6d054b934989ed013c,SC:SJ,1
1,0x9aeb50f542050172359a0e1a25a9933bc8c01259,OIN,1
2,0x759e689ec7dd42097e40d1f5df558b130a7544a9,CREPASS,1
2,0xb9abb6e7fdc06fe25ac96d3da1c3ef4651ec660a,OPENEDITIONBYSLIMESUNDAY,1
2,0x2fcc8f10d5ef02a5fd04d4b4bfff45d11e0f8ca9,CnM,1
1,0xe1406825186d63980fd6e2ec61888f7b91c4bae4,VBTC,1
2,0x90d4ffbf13bf3203940e6dace392f7c23ff6b9ed,CCK,1
1,0xf83301c5cd1ccbb86f466a6b3c53316ed2f8465a,CMS,1
2,0xbd16c356e4dea7b0bb821b853f684ddeb8dd1620,WAO,1
1,0x1bbf25e71ec48b84d773809b4ba55b6f4be946fb,VOW,1
1,0x31c63146a635eb7465e5853020b39713ac356991,mUSO,1
1,0xccf5575570fac94cec733a58ff91bb3d073085c7,iROBOT,1
2,0xd09828e274d7932a2414bdeb1faa3320fe019cd7,THORCHADS,1
2,0x8e4c061b1ed11e809b2ddfb46890aa16d2f3acd0,EXO,1
2,0xf21d1b31b15282592ff0e48f7b474b57ae418361,DPunk,1
1,0x25b24b3c47918b7962b3e49c4f468367f73cc0e0,AXL,1
2,0x5bdf397bb2912859dbd8011f320a222f79a28d2e,CORRUPT,1
1,0x97371b72b1e897103befd628e22a2829e86ebc3d,TATR,1
3,0x6fc436606771ba2cff576695fe9ca04d8d95d4ec,NFT1155,1
1,0x99534ef705df1fff4e4bd7bbaaf9b0dff038ebfe,aMATICb,1
1,0xaa9d866666c2a3748d6b23ff69e63e52f08d9ab4,FMTA,1
2,0x7b8c3009bb57e0fab460303dac6d25c7c7cb19a4,DOKI,1
2,0x67d9417c9c3c250f61a83c7e8658dac487b56b09,PHB,1
3,0x2ad72ecc13738f50662ea0af44210c6f7d42ddef,MIP,1
2,0x750a24d8a496d98f2a8cabc68e7a4b08fa59beb8,TBS,1
2,0x950a90a9f3db57bd74769b82d24febf3be008559,GivingBullsS2,1
2,0xad26618e80f179e1cef4c91fe2cdea681013f5bd,GTG,1
2,0x9f7bb54da72c6fa94653c923aa5b31e22703ed53,CCC,1
2,0x63e9c98843fb96e371cf625cdd3a01040c6d3bbc,DHZT,1
2,0x3051162ed7def8af730aaf4c7cb8a10ee19b8303,MCRYSTAL,1
2,0x2d87fd0788d73c72efd18cd3532f5036f8ea290c,HOME,1
1,0xfaf99daadb688d980f91932c592729da83b100e7,ESI,1
2,0xeba8b372776397ef3a030e3cd0c58b9d2ad3a449,Starbirds,1
1,0xd779eea9936b4e323cddff2529eb6f13d0a4d66e,ENTR,1
2,0x3e376a68ac7d061495a3fc380317ead26ce47336,SPKL,1
1,0x60f5672a271c7e39e787427a18353ba59a4a3578,PIKA,1
2,0xd8ab2b8b8a6036dcb91d44cbdf6e9a42a199ebe2,PWIT,1
2,0xe81a4fdec5188c0019fb87a63dee7248ee953b81,ASTROCRYPTIDS,1
2,0x697e0a5e2a6be117760d192a03fac688e774efcf,5P,1
2,0x5b4c617e689a711cf7338dae7dcd02bdac49c1f9,BB,1
2,0xa5e66600c815dd2dafc0a50e22ec9723adc2f8f8,NUMB,1
1,0xba3335588d9403515223f109edc4eb7269a9ab5d,GEAR,1
2,0x4cbe1651acbe697e06073fe265119048d83f410b,SERVANTS,1
1,0xf03a7eb46d01d9ecaa104558c732cf82f6b6b645,MaticX,1
2,0xb39c64a63271bad6c44ac0d7d304bf46a1604dad,TCC,1
2,0x5eb9b9a2338c86f1f108bb0ed974b8e997c8e64b,SHAKER,1
2,0xec93b82dfe6e21b2f309c926fec865a66bf6db50,MIND,1
2,0xa227f461727dc19909660b97709dc8c77dcc9571,VOXU,1
1,0x0e3cc2c4fb9252d17d07c67135e48536071735d9,ARTH,1
2,0x0732156088264b59ee9287851c4457326127ec3e,SHIZ,1
1,0xe0c8b298db4cffe05d1bea0bb1ba414522b33c1b,NCDT,1
3,0x46c2f5b60e355b6c19482d3753489e256e0e455f,WhalerNFTs,1
2,0xab3f6b66d8a6c2735c1da0a46e9fe670eb238274,KDCHRM,1
2,0x25e5e2b4b8f11c32cdd48c2fb394fbda9a2861f7,CBOT,1
1,0x8aab6f7f32f9da2c5efb6ab62d76130aeaa5cf69,xLBDX,1
1,0x332f4f6a1b871f2572958d733d5df77f12b20c08,LBDX,1
1,0x0000000de40dfa9b17854cbc7869d80f9f98d823,DLTA,1
1,0xd6a2a6d2f88e29938bb6c8d7146cc7a4306647c1,SHOOTS,1
2,0x8f2638695197ee2c23e888f3d2feb7663ca690c9,BETT,1
1,0x269616d549d7e8eaa82dfb17028d0b212d11232a,PUNK,1
2,0xfc2f56dc926c7fddac4000c0a38e30bd36a43d30,CryptoHobosPetPartners,1
2,0xf02d84183d86d0fb3920f7a7562c3629b27ef2bb,KINGCLUB,1
1,0x1a6921f7b92113c79306f1a9e148d83445ac42bc,ROCK,1
1,0x3231cb76718cdef2155fc47b5286d82e6eda273f,EURe,1
2,0xc4dd309d3dd5646f0e5f51279e2910a1f9a68b88,KIKI,1
2,0x0f1255d9e644195cc6a040adfe7efe2fa7d64fce,ROTP,1
2,0x3e5ec5441aeaad09d9990f18b1b08d64426689c8,PoorQuackNfts,1
3,0x93284e029dd089b24b2801e75bca39931e078573,MCL,1
1,0x1fee5588cb1de19c70b6ad5399152d8c643fae7b,PHTK,1
2,0xec564c8bde8ff9d1eda8df85fb7ee361dca5bb98,TRANSMUTATIONBYJOSHPIERCE,1
2,0xc5db94d706e240a8083b22e7f51cd9539154cc22,GENESIS,1
2,0xd1ce5e0fdeb81f3e04286b17f19f4ac25fa3b4f7,PLAZ,1
1,0x98a0f1541684542da2455a965dc8cea1d5f26c24,cvxCADCUSDC-f,1
1,0xe786df7076afeecc3facd841ed4ad20d0f04cf19,CADCUSDC-f-gauge,1
2,0x8fa6a34aa6a246f3e7f60d43f3596a5e61bed879,Ethereal Apes,1
2,0xa92b20d997f0448e05009df608e3a451c3b34dbb,f1,1
2,0x444b526826e279b8e1a09abc9de3c45f33dc8275,MIND,1
2,0x6ccbbae058c7dd710106726297e65a4b82a9465d,GIRL,1
2,0xb4e9123bd3ef4df17f8cc6ef7c2be66428cf4931,TWV,1
2,0x6f0365ca2c1dd63473f898a60f878a07e0f68a26,TDBC,1
3,0xa413f007bb3f20595b7f304ffd2e580481433a16,MTGS,1
1,0xb90cb79b72eb10c39cbdf86e50b1c89f6a235f2e,AUDT,1
1,0x3758e00b100876c854636ef8db61988931bb8025,UNIQ,1
2,0x229cb27fdf3e255d54273ead4a7ec809432620f0,87RONIN,1
2,0x3c32a215bc1dbedc2fc3ac411360bc15b2d007f2,LFG,1
2,0x92dbd72cbdf8dc9aea0077ecff18c13e46e12b51,tFoA,1
2,0xa4e9fdb8be41b6e59bdfcdc4ad918aa3943c3dd0,SCS,1
2,0xba9bbea08241845013b40a061e4a77c9345e4562,WNS,1
1,0xa8752333f6a6fe47323a4edac3d09bb1048a0e23,anyKONO,1
1,0xfdeb168c98b97ba5d8cb3939c6048f057f984611,$LION,1
1,0xcacc19c5ca77e06d6578decac80408cc036e0499,MON,1
2,0xe5d802d5ceaf00441f8eb66314f1897d3a01e9c4,XM,1
2,0x3e86e26915403ae0e1cff7e7b23377b3a30104a0,HDPUNKS,1
1,0xbcad63dcfcf65d9eadd99e344e327e65432f222e,fUSDC,1
1,0x88536c9b2c4701b8db824e6a16829d5b5eb84440,USV,1
3,0x8e50bdd5556433795b1c0f68ed9e4ec256f5aca9,IAMX,1
1,0x46d3a72271a045dcd676ebe823643673e7759218,AUSTAMA,1
1,0x24b7e0baf8255ca97a16af2cb85d4ff5bef06574,USDT-ERC20,1
1,0xe1d7c7a4596b038ced2a84bf65b8647271c53208,NFTY,1
2,0x690663f865dd2d3271d931b5f94fc2dbe302bbfe,STRLGR,1
2,0xbf46b6fd3574504cae07f0819dff56aba531571b,GMK,1
3,0x8377355a44228ec37ea76f203639a463a7f60950,IT v3,1
2,0x66b25eda64d507fba4ad0eee4c9498552ff698fd,THEMOMENTBYPAKXTREVORJONES,1
1,0xd7e2b9494c529b42dea53ef6a237c16502e6a927,cvxeursCRV,1
1,0x194ebd173f6cdace046c53eacce9b953f28411d1,eursCRV,1
1,0x90bb609649e0451e5ad952683d64bd2d1f245840,eursCRV-gauge,1
2,0xa20c7ce30c7b07313c920ebe1ee51409f5701e16,POPZEROBYRAOULMARKS,1
2,0x2074f617c1d6372a3761d9832aa4dbfc96312b2d,PBOT,1
2,0xeeab9ab9e2c30bbedba61758dc669f44a651a57d,MXTTER,1
1,0xdb298285fe4c5410b05390ca80e8fbe9de1f259b,FOREX,1
1,0x19d4beb2bc410b80084fcbd0ac024326f4d3a370,ViCA,1
1,0xba93ef534094f8b7001ece2691168140965341ab,LOTT,1
2,0xd5af646ba12204015e3f71ea69af2643ea4063fc,SLFCONTROLBYANTONITUDISCO,1
1,0x02fbb64517e1c6ed69a6faa3abf37db0482f1152,A-WBTC-LP,1
1,0x8fb7212f38b33deb48e3259ceb7c10421df86e7e,ZAK,1
1,0xd07d0f96ae0fd696bf276cec50d7212ca63a45bb,KNIP,1
1,0xc80c5e40220172b36adee2c951f26f2a577810c5,BNK,1
2,0x42b38a93f33d515c892cfcbed45a83d8b692eccd,METAJAM,1
2,0x2d413006b09dc8953a468e662d81382942b4c0d2,BITGANS,1
1,0x7d89593e1f327f06579faef15e88aadfae51713a,xH2O-OCEAN03,1
2,0xfa7e3f898c80e31a3aedeae8b0c713a3f9666264,Akuma,1
1,0x710697c65676467aecb3d2211a707128eb38dca7,MetaMask,1
2,0xd9672697c87679440925afe0490a771709c8119c,PREMINT Creator Pass,1
1,0x2688fc68c4eac90d9e5e1b94776cf14eade8d877,AA_wstETH,1
1,0x256c8919ce1ab0e33974cf6aa9c71561ef3017b6,A-USDC-LP,1
1,0x675ec042325535f6e176638dd2d4994f645502b9,AA_wstETH-gauge,1
1,0x440bf60505fd765cff3ba769e6cdad3e424066fb,BAYC7286,1
2,0x41cb4a771fdd019adbf4685bd4885fbbeede1784,NOUNDLESTHEORY,1
2,0x3e732a62c9aa314b161ffe2871a7ef1ecdcb3f39,NFTACOS,1
2,0xc4c8a29a9fcaa99fcd4c2fa8d120978369b51c05,HRIC,1
1,0x5c1d9aa868a30795f92fae903edc9eff269044bf,CNG,1
1,0x7b75e328829f66bb1da0b3bcbe7e8123751a05f7,BCL,1
2,0x2a20e89f5fcb50543e952e81241c3e367de22892,PUNKISM,1
2,0x838cd6b5bf716ecb1529670850b7265a2d1bbd7c,LBCC,1
1,0xfa57f00d948bb6a28072f5416fcbf7836c3d62dd,FRIES,1
1,0xfd1c027190418982eeade3a8a091556ae8f0a8c9,HTL,1
2,0x9bf53d8c65f03d895dacaa776cc960e462ecb599,PRMA,1
2,0x52923991b0eef62520359df1cb249ccf75d98465,ONE4ONES,1
2,0xe2be5c3dfa067eff3ed5b8f1046ce367034d1ed7,FASHION,1
1,0xcbd0595113c173ab7746347d0600d390a85a7eea,ACE,1
2,0x587929404ec8795cdebada0a532d3a157ef72611,RPPPL,1
2,0xdcbde6c0499b22bc13fd4607862cc5b9674b9c9b,SNELL,1
2,0x484e5155ae4b277cdb7f13a80ab3f627ff491149,BEEF,1
2,0x15a2d6c2b4b9903c27f50cb8b32160ab17f186e2,GOOP,1
2,0xac98d8d1bb27a94e79fbf49198210240688bb1ed,BG,1
2,0x1b84f3db0ec59e1854f24d03596585f9740c9266,MCC,1
1,0x775df7391e92e471d86811e49c259f37cdccc044,BABYKIZO,1
2,0x3f5719449341ff32dcc828af4d0b31ed185f0f07,TOC,1
1,0x9d37f31a4e8c6af7f64f1ce6241d24f5cacd391c,VIRAL,1
1,0xaa95d98a85aa74602a74707f3d167ad059f2fa9a,VIRAL_Dividend_Tracker,1
1,0x83ad87c988ac0c6277c0c6234cc8108b20bb5d9b,LINKBULL,1
1,0x974c98bc2e82fa18de92b7e697a1d9bd25682e80,ETCBULL,1
1,0x65bb9337927aa268c92820ba0043ccc08e516413,RDoge,1
2,0xca6788c8efa6a1c8bc97fa98938fa361d51ef823,OH,1
2,0xe433e90c5b898819544346e73a501d9e8013dbd8,CUPU,1
2,0x723368d7e3bfcbd9143b205550bdfaf918bcda86,APEX,1
2,0x20bf385cc3f3ac98f68266ada5c2a512c8662f52,PEACE,1
2,0x4ca617df3cfc8ba2e62e122dfc0eafffe44c965c,PPL,1
1,0x14d86eaeb7f669a6b84d51e1ac14b3f2723fa08d,ANGEL,1
2,0xfd1f39c04fc0ca7e54955687b55d858813160ef2,FM,1
2,0x08da8a11c9b3a35d715b5da5b3e4661929490f53,MKGG,1
1,0x60355587a8d4aa67c2e64060ab36e566b9bcc000,SDTETH-f-gauge,1
1,0x1afb69dbc9f54d08dab1bd3436f8da1af819e647,MELOS,1
2,0xfcd3dfd6a0baee2280442ed81e36ba19f2887978,PALS,1
1,0xec1b7eb3d3cfac7027fa60b5376e5eadef4f1300,HZM,1
2,0xc4a0b1e7aa137ada8b2f911a501638088dfdd508,UU,1
2,0x60a0860503d9ecda03436ca692d948319f5377f7,ORCZ,1
1,0xd01ef7c0a5d8c432fc2d1a85c66cf2327362e5c6,aETHb,1
1,0x3f932005a333d1aa903f861686c0e55b28a6ef7b,WALLETX,1
1,0xff4a68bb559e9ce1429e1e455b1d30564a7dd67f,EPATH,1
2,0x2a378c8d96e7d994fb9bec6adb7c6af2fe772c3b,AVATAR,1
2,0x81d7b826f043ce489702d1a6e9f946560dc202e4,NotOB,1
1,0x04673b12a4b61c10e174d6e72b1a8e7393d345d3,BATOM,1
2,0x5e9dc633830af18aa43ddb7b042646aadedcce81,DOJI,1
2,0x0be5dd8dc316a936942b1f58667c9ea1ebb71e07,Kishuverse,1
1,0x48016a7db7d1be71963f882cf4b78923409f0877,B N B,1
1,0xab7d26316f5c0add393c2dda2e6da43d750dd399,SKU,1
1,0x0a2022f517ad22330069049972f26763a7f0f7a3,G-UNI,1
2,0x7f16f51c578e44c497327f8dcde65574c32b6b04,MMAIO,1
1,0x9b53e429b0badd98ef7f01f03702986c516a5715,HY,1
1,0xec463e1b3a9eeda523919f844962cd44e46ab5f9,BNB,1
1,0x9196617815d95853945cd8f5e4e0bb88fdfe0281,xOCEAN-PSDN1,1
2,0x0e3d26a95ecb40778f43f28abe110c17673b89de,Dork,1
2,0x9575f8a18e367d90736a074db5caca2760811b93,AVTK,1
3,0x0db8d95c9d3624623af962c6a3a1e21d35d6e44d,CBXP,1
2,0xa364e51bfae64d6c29b8d005ccf5fe8388f923a1,INDREAMSOPENEDITIONBYNOEALZ,1
2,0x688a7a6c618d83ac55280a6bf23bec6a1e58dfaa,MIRROR,1
2,0x6ff7b79ddd9e490bc0bbce64a1dc37e37a6e2d71,NFTR,1
2,0x19439890f95d16516b1c0342f26e324a9565571e,LEISURE,1
1,0x2327590bb709f1505b64d1e4573d7c0dcea4350c,SHIBGEKI,1
1,0xeeee2a622330e6d2036691e983dee87330588603,ASKO,1
1,0xe2311ae37502105b442bbef831e9b53c5d2e9b3b,BANANA,1
2,0xe1bd4b40079cd73d5d55426274a94ee662c0c67b,AKUTHEMOONGODOPENEDITIONBYMICAHJOHNSON,1
1,0xd13eb71515dc48a8a367d12f844e5737bab415df,anyBUSD,1
2,0xdc99aff285b830c81d1a29f138f1878328106cc5,JERKFACE,1
1,0x2f4d19274f7948b33a1f9ef8aa1eaf3f557b9fec,FLIX,1
2,0xc3825cbe6f64c43c1f9ebe62d1da644fd4aecbbd,FILM,1
2,0x24e047001f0ac15f72689d3f5cd0b0f52b1abdf9,NFTOOLS,1
1,0x030cafae2ece75ed411aeb53633fbed3092c3e32,PARUSDC-f,1
1,0x4ee4f96838454e67fce92b2c53b0f1a97d047179,MBBT,1
2,0x309725cb7abde5e04f0ca66b90dc3819c4a19ccb,EightBit Doodled Punks,1
1,0xb49fa25978abf9a248b8212ab4b87277682301c0,SOFI,1
2,0x34bb16fcd733f8ee46d48206f7154f7cd585f97a,HERO,1
1,0x8eef5a82e6aa222a60f009ac18c24ee12dbf4b41,TXL,1
1,0x401322b9fddba8c0a8d40fbcece1d1752c12316b,LFTETH-f,1
1,0xe9e73e1ae76d17a16cc53e3e87a9a7da78834d37,CAMP,1
2,0x79ebf0bb86e1f549edb7b21b1d5f2df3c3566983,TRAUM,1
2,0x2339439b4113e85e3ad263c186d33435a7ea40e8,INFERNO,1
2,0x6703881b6bb6f8265235d859e32f464d34da0648,PmPGnG,1
2,0xe6d1cf4945c90409963227caf95cfab0dcd61537,slumbear,1
1,0xea1ea0972fa092dd463f2968f9bb51cc4c981d71,MOD,1
1,0xee9e5eff401ee921b138490d00ca8d1f13f67a72,Afin,1
1,0xf79deabc1406a3ad07c70877fbaeb90777b77e68,CCCS,1
2,0xa67947057da6e4d545f43d4421929c9dbdd96c86,VasariGenesis,1
1,0xc0904b9719395d16c62d471cad45922e5850ddd7,Twitter,1
1,0x44086035439e676c02d411880fccb9837ce37c57,uSD,1
2,0xa3a73cd8adf2a75c44185d1588d7d2d9f3f07544,NON,1
1,0x33e2c129ea670031659ac8852c01d0fe4b297954,SKY,1
1,0x6fefd97f328342a8a840546a55fdcfee7542f9a8,anyAfin,1
1,0x46521db0d31a62a2cbf8d1a7cdc6bbbbc441a1fc,LFTETH-f-gauge,1
1,0x38ee3497d0a27bb2b95cd93fd344fde1768f5fdd,cvxLFTETH-f,1
2,0xd77acc3b22bc056ed9bba21d4a9135e90edc2593,MRAMMOU,1
1,0xdba7b24257fc6e397cb7368b4bc922e944072f1b,veRISE,1
2,0x23cd2e6b283754fd2340a75732f9ddbb5d11807e,nftRISE,1
1,0x1cc29ee9dd8d9ed4148f6600ba5ec84d7ee85d12,LOCKER,1
1,0x75b02aa1084a12b8729f5acbe1078bd450abe552,ASEC,1
2,0x0bd8048318ab82a4c2b3de92d22e5b9e39a3ed66,TOYZ,1
2,0x894e37f02249b922b14561f234d228410cf754e2,ELVEZ,1
1,0x960773318c1aeab5da6605c49266165af56435fa,TAT2,1
2,0xb4ab9f11f5034f33688803614bc81956252d56a3,SRLPRTS,1
1,0x859a9c0b44cb7066d956a958b0b82e54c9e44b4b,iETH,1
2,0x939f6390bd7eabb34dbad2c50547457468c9fe4a,TST,1
2,0x025983cd3530f78b71b4874eb5272c189b357e61,AIRx,1
1,0x904943e97a51a8260fd71187bc9d2c69feb8547f,sSKY,1
2,0x240d5609416c392f9feb0baaf04965b00d729b6c,VMETA,1
1,0xa95592dcffa3c080b4b40e459c5f5692f67db7f8,ELY,1
1,0xb0280743b44bf7db4b6be482b2ba7b75e5da096c,TNS,1
1,0x69beab403438253f13b6e92db91f7fb849258263,NTK,1
1,0x7654915a1b82d6d2d0afc37c52af556ea8983c7e,IFT,1
1,0x2883ab4d70cb5d05eefa41caff4fb24e6d7b5f14,PAND,1
2,0x510d66012b306657417a8908cac281696000f005,BITCANSBETA,1
1,0x8713d26637cf49e1b6b4a7ce57106aabc9325343,CNN,1
1,0xb23be73573bc7e03db6e5dfc62405368716d28a8,ONEK,1
1,0x9d3d6f1913cd694b8b7d5415930bab32c6fa718c,SEC,1
1,0xb37a769b37224449d92aac57de379e1267cd3b00,COVA,1
1,0x11eef04c884e24d9b7b4760e7476d06ddf797f36,MX,1
2,0x9bda1eef9ee17900bb7a56d49d77160433c484da,ASTHEGIA,1
2,0x4e841878635454a034bfaccfdd5170c15cf8ae91,GMSIGN,1
1,0xb250382d6a8b5e366236af688a22e0036c4d63a9,SHIFT,1
1,0x5b11aacb6bddb9ffab908fdce739bf4aed554327,TDP,1
2,0x3154234e6ec0c190cef4bdefd52e1eb4b0624e6c,CPT,1
1,0x68d57c9a1c35f63e2c83ee8e49a64e9d70528d25,SRN,1
1,0xb19059ebb43466c323583928285a49f558e572fd,hCRV,1
1,0x20910e5b5f087f6439dfcb0dda4e27d1014ac2b8,BNA,1
2,0x1f8a79d58d25ba00b14edc1b96f6ed95987428c5,HARES,1
1,0xb63b606ac810a52cca15e44bb630fd42d8d1d83d,MCO,1
1,0x0ef1b8a0e726fc3948e15b23993015eb1627f210,1LP-ETH-1INCH,1
2,0x8a917e74eb75f79a21e740ca8421f3e109969e45,VITRIOL,1
3,0x46a0a4840b496c8e8fd034c99840f578fd842341,TRVBP,1
1,0xfb2f26f266fb2805a387230f2aa0a331b4d96fba,DADI,1
2,0xbacb34bcf94442dba033e9cf7216888b8170f0ce,COMMSAUR,1
